Pczfgj	Awaehk	93	80	100	90	55	62	58	74	68
Pdisdf	Jdbnuc	99	100	89	93	54	50	72	50	58
Pdixnq	Ujwpvn	87	100	89	100	81	58	80	50	68
Pdkzxk	Frvpud	55	100	80	94	80	56	54	50	61
Pdodtf	Cdsmgr	100	81	100	82	62	64	66	95	73
Pdopho	Thlshz	71	100	100	86	75	81	80	78	82
Pdphli	Blewgu	92	76	57	98	56	55	55	53	56
Pdpnpf	Ndgqcw	81	76	84	85	98	58	74	80	82
Pdtjlc	Rxfnmo	70	89	97	100	70	88	93	77	76
Pdwsmw	Juozvd	88	65	83	100	70	55	64	57	56
Pdzvgq	Mufdeo	98	94	98	80	100	100	69	70	84
Peaoft	Yozoao	94	68	84	100	50	58	61	70	55
Pebypu	Zvxzru	100	70	100	64	75	74	69	73	78
Pecdos	Ioxwfm	98	91	85	81	58	52	58	66	60
Peeewe	Nmykpc	90	80	100	80	82	93	96	87	90
Peehxl	Rtwehp	53	72	72	90	95	57	63	68	51
Peekjg	Maqlar	82	56	70	54	87	93	95	88	96
Pefwxh	Nfxcso	78	86	77	71	100	84	76	76	100
Pejqhu	Wkzscy	100	79	70	50	91	88	92	90	90
Pejvxl	Jobblq	69	64	68	68	78	91	98	78	75
Pekzfj	Arwpjs	57	66	68	90	50	50	50	95	56
Peldqm	Mglqys	87	98	96	92	50	50	59	83	46
Pemalk	Iwogte	71	68	73	91	97	97	82	100	90
Pensyo	Hmciyc	63	68	57	86	62	69	74	57	70
Pepfdp	Rkjpnk	88	93	73	76	79	69	74	52	82
Pepygc	Rvkabw	92	62	82	87	88	91	87	99	95
Peqzaz	Mxrasp	84	100	100	82	50	68	50	50	54
Perord	Hpelcv	99	100	78	95	53	62	51	53	65
Pesfov	Sitznw	90	73	80	67	74	85	93	55	85
Pewizx	Gxhokj	74	74	73	76	62	62	68	64	61
Pewmnp	Waqoaz	99	84	94	93	51	53	56	50	51
Pewsdf	Fthsua	61	91	50	74	81	88	100	80	100
Pexyic	Mlogkn	50	65	55	96	98	77	84	58	64
Peyqfp	Caklvt	80	80	83	88	68	82	100	87	80
Pfbsax	Oykzvm	78	68	87	100	50	57	50	50	53
Pffrte	Yqnrxf	81	52	100	67	54	75	69	64	68
Pfgxnl	Zrbses	84	83	100	69	61	61	70	75	56
Pfjali	Fejpit	96	95	95	96	58	63	63	64	70
Pfknrf	Fxgsyy	72	70	71	73	59	57	65	50	60
Pfmhlj	Colntk	74	75	71	67	81	71	87	68	84
Pfmpfz	Hfucrq	50	82	54	97	84	69	50	50	61
Pfokip	Mtwckr	78	100	50	100	96	100	89	81	98
Pfppef	Ghzryr	88	83	84	89	50	68	50	61	56
Pfqfqd	Dgklob	89	93	100	74	70	77	61	55	73
Pfrdof	Ejpiqh	66	84	89	90	50	61	62	57	53
Pfvavb	Yffkpl	78	90	53	91	71	58	53	55	49
Pfwpxp	Ghhsfl	100	100	100	100	93	75	79	66	78
Pgbegu	Oxdalw	64	80	100	70	74	50	50	69	61
Pgcpsg	Lcselw	90	88	88	87	78	79	75	82	79
Pgdnpu	Biuqgy	100	100	100	100	58	69	70	70	67
Pgdwdx	Cgtsxx	78	90	74	80	87	87	91	93	90
Pgemrf	Zybadr	92	76	84	79	100	55	62	50	53
Pgfopl	Ounphj	50	53	89	100	97	97	50	70	90
Pgiqsy	Vmcxan	69	87	76	98	70	70	64	70	71
Pgjjnh	Ssalwp	87	89	58	81	77	85	57	86	69
Pgjvbo	Bslule	69	100	50	94	52	64	59	67	60
Pgkbqy	Lwdmty	100	71	83	100	87	69	63	82	59
Pgknxv	Ulizru	93	98	100	92	68	88	50	50	59
Pgllzd	Hcmugx	64	77	50	60	75	83	59	66	74
Pglmfb	Jfniwq	77	65	73	55	68	85	62	56	70
Pglprk	Kczeue	64	87	100	80	84	82	84	81	83
Pgqbwr	Troemn	92	100	100	71	60	80	50	85	59
Pgqctw	Wmexyn	87	84	84	84	71	71	72	75	70
Pgrivo	Khmvhi	73	83	84	85	96	95	97	93	95
Pgtyrb	Wjgvux	83	50	59	63	92	92	98	97	96
Pgwaoj	Dysldv	91	86	97	86	74	87	75	73	69
Pgwdbd	Lcvwtl	80	74	82	80	57	70	78	66	67
Pgyszi	Vbcyjk	89	83	100	100	75	56	75	51	67
Phahtf	Nxywuz	100	100	84	96	50	66	64	61	52
Phares	Kesha	99	88	96	90	100	97	83	95	84
Phcdqy	Pylgwg	80	69	53	65	55	63	83	79	84
Phfqfa	Sovlqn	100	95	74	66	74	70	68	66	71
Phfxat	Yxzibb	86	84	86	73	69	77	87	84	75
Phndse	Rujkke	100	95	88	50	75	76	75	73	75
Phnzql	Danhbs	86	83	80	73	50	50	58	57	59
Phqkig	Qvhyjx	94	69	82	50	61	56	74	94	62
Phwnku	Ynwvpv	100	65	88	75	100	72	100	85	100
Phwrdv	Gpcdzl	52	78	95	72	58	59	84	62	66
Piegog	Zpopmn	90	77	84	78	51	51	52	50	49
Piegsv	Pixxaf	93	61	83	50	50	50	59	54	53
Piepzs	Iubzwl	85	100	81	74	84	83	85	89	84
Pietvw	Bfsinm	76	81	82	98	52	52	51	50	52
Pihoye	Wctpxg	73	73	72	74	72	70	64	81	64
Pihusn	Oazxrb	98	90	81	100	58	64	50	68	64
Pilfmk	Cfxcmq	100	89	100	85	55	54	50	52	52
Pilhsp	Bfeivl	78	74	50	55	50	58	52	50	53
Piqrkj	Mmyzgp	73	66	77	67	50	72	61	50	58
Piudos	Zrtkiv	100	89	100	78	73	79	77	76	75
Piujov	Jarfcz	60	97	100	75	91	87	86	80	89
Pivroz	Bybyvy	83	89	84	87	90	100	100	98	92
Pivyrq	Hkdkel	84	100	100	62	57	50	100	71	67
Pixubo	Pobkzb	77	100	100	100	68	50	57	65	61
Pjcign	Dgryjz	68	52	73	68	76	73	81	80	79
Pjeffm	Fcgfhc	96	85	100	76	50	50	50	50	59
Pjefjz	Obmvuj	100	98	100	85	98	96	96	97	97
Pjhccu	Qgtqyd	79	77	80	81	64	72	71	76	69
Pjjqay	Fthpdp	64	69	68	68	61	56	53	61	60
Pjmddz	Zrkvlr	52	100	86	50	63	52	69	59	63
Pjmuyc	Wsqovz	76	95	89	96	86	100	63	70	90
Pjorhu	Smqnkn	100	81	89	51	65	64	57	50	63
Pjorvp	Cfkntc	59	80	77	70	85	82	88	73	78
Pjpdnf	Epbzka	71	74	50	70	85	68	71	82	68
Pjpmfu	Fjdang	68	64	66	70	81	82	81	82	81
Pjqfaw	Wmwgyn	50	100	50	69	98	94	97	94	94
Pjqffv	Jpwmtm	70	87	50	84	50	50	75	50	58
Pjtkpw	Waanfq	58	74	100	81	56	92	50	84	78
Pjujek	Svkgny	88	91	83	87	53	50	60	50	60
Pjwdqe	Tllwgw	93	91	94	90	68	83	100	97	87
Pjwgla	Lsmdof	76	94	100	99	94	51	92	94	74
Pkdavh	Voqhpa	69	56	100	100	63	100	64	88	76
Pkdxvo	Jjzfoa	100	97	76	84	97	100	100	100	100
Pkfxge	Rsoamo	100	64	89	75	98	76	79	97	100
Pkhnab	Ufabap	88	55	70	89	96	71	94	92	97
Pkjyzz	Zpreet	70	78	100	100	77	78	81	78	77
Pkmlwo	Xhelwn	94	89	86	50	54	64	63	60	61
Pkonwn	Ncnvop	77	68	82	51	89	75	72	65	70
Pksnxw	Xujpeo	81	61	60	100	100	100	98	64	78
Pktsja	Tnxche	82	100	100	70	72	50	63	87	70
Pkxjmo	Qwwnib	77	63	94	81	80	69	53	63	65
Pkxshm	Xjhtgi	71	78	80	82	100	87	86	92	84
Pkycfm	Hczjbb	96	100	88	85	50	100	69	52	98
Pkzbuj	Udkvgy	70	68	76	70	51	51	50	50	54
Plbexj	Brqkbc	62	93	100	68	71	94	81	100	100
Plcnml	Ljfisf	84	87	80	75	100	100	92	100	100
Plftfg	Kseyzz	84	100	100	100	93	74	91	90	78
Pllcat	Wvsqyf	50	92	50	100	54	65	100	100	96
Plpjcr	Nauvcl	100	100	100	81	91	92	90	90	91
Plzwuc	Ghxkvw	60	95	100	72	68	71	70	70	66
Pmchqj	Jecbdx	89	100	89	99	90	100	91	99	100
Pmcnxb	Fcszjf	65	69	78	67	65	50	86	50	49
Pmdfwb	Hvpggd	96	100	98	98	98	96	98	97	97
Pmdgrf	Skmuff	83	96	100	100	83	77	89	62	89
Pmdxah	Pbkkbp	84	89	72	71	50	51	72	50	54
Pmfcjn	Rrzyzr	100	82	78	83	68	58	67	50	61
Pmhgnx	Kruolw	91	100	82	100	52	83	87	88	83
Pmmjtj	Jydmuw	78	58	64	72	79	100	85	89	84
Pmnggs	Udahwg	79	67	75	92	83	90	68	62	72
Pmnlzy	Bajlnr	84	88	83	69	100	73	58	70	80
Pmnopa	Tsxsdx	91	96	79	88	79	100	100	83	83
Pmukwf	Eqokmo	83	79	87	74	73	50	68	81	59
Pmuzpt	Kklevh	85	90	84	81	90	63	50	85	73
Pnamjh	Hgmgzy	72	73	73	72	96	89	90	99	97
Pnbyzn	Mbqcav	99	74	100	50	96	97	94	100	100
Pnfqmq	Usvhyo	50	62	67	91	79	56	57	61	72
Pnfvlz	Sugtcn	96	100	84	100	57	61	59	52	63
Pnfxfg	Ohkand	64	63	100	95	71	68	52	71	63
Pnhdyx	Aggclp	100	100	68	75	75	100	100	87	94
Pnjlgm	Zzhspr	73	55	100	58	88	85	80	83	83
Pnmwbh	Nxvrnq	80	92	90	86	62	50	52	50	50
Pnnsrc	Iywdsi	83	51	72	75	100	90	100	89	100
Pnostb	Lrucug	90	97	93	96	59	50	50	74	71
Pnrkti	Xpawmt	74	85	95	100	60	84	100	84	71
Pnsowq	Juqaey	57	100	85	74	100	100	98	79	100
Pnugmj	Swwncf	99	82	71	84	88	95	92	84	94
Pochpw	Amfyyv	81	83	67	76	80	73	81	71	74
Podrle	Pxnfpd	70	67	70	63	80	80	72	76	75
Pofwnv	Cchoxq	58	69	92	79	65	53	81	61	53
Pogcez	Ehnyxq	79	78	100	76	92	100	80	100	97
Pojgjk	Izjhhy	80	61	50	51	82	83	79	80	81
Pojjcx	Yevnew	81	70	71	73	76	100	89	72	91
Pojoxm	Lqsywj	64	51	95	86	66	68	73	68	69
Pojqiy	Ikhuew	83	54	59	80	61	56	63	58	53
Pokowk	Dizaqy	100	95	79	100	50	69	73	68	70
Pokvka	Lhdadc	89	94	86	86	84	95	96	100	100
Pokzwy	Uoetnu	80	98	73	81	71	87	64	76	65
Polrzo	Dresmo	99	82	71	86	100	98	75	98	100
Pomkru	Eacetb	81	87	82	56	100	93	100	88	98
Ponbeo	Igitrr	96	50	73	88	84	64	100	100	75
Poocen	Zzybyu	50	50	100	72	92	91	95	85	90
Poordw	Juaoxs	54	81	85	64	84	86	86	85	85
Popliy	Omegiu	96	94	100	92	76	65	84	81	79
Poqxik	Ibzits	100	64	65	100	100	72	72	88	76
Pouhrh	Ebeabm	81	69	68	100	73	68	66	50	71
Pouzed	Euyglw	88	64	50	67	73	91	58	80	56
Povqzf	Fuocpj	99	100	96	100	50	59	100	68	78
Powafu	Filocv	72	71	71	77	89	85	84	85	86
Powjfm	Cjyyub	62	68	85	90	50	56	72	66	45
Pownao	Mkdxng	51	81	50	50	58	53	53	56	51
Powseg	Vpycge	77	50	50	78	100	50	100	71	56
Powyde	Iosmvg	68	75	76	75	100	89	81	91	82
Poxdee	Gbaurt	92	100	70	92	83	73	82	58	77
Poxrjo	Ojwtjg	70	71	73	74	52	54	50	52	53
Pozkgq	Tpuina	76	100	80	50	82	78	72	92	79
Poznra	Wnqveq	100	100	100	100	50	50	50	50	45
Ppchks	Vdmsvx	90	100	88	100	58	61	58	58	59
Ppfuzu	Zqhkpo	92	100	75	50	53	52	54	55	55
Ppgvmq	Ygvcgi	58	78	74	50	72	100	71	55	60
Ppjixi	Sbbijn	64	74	78	66	65	64	94	57	82
Ppkulw	Qqvygb	92	52	52	50	58	50	100	100	91
Pplckl	Hvdlth	61	88	100	72	74	69	69	72	71
Ppnglf	Neyqqw	77	79	72	100	73	61	76	83	74
Ppqcbv	Fpjlzc	50	85	54	50	52	50	50	76	51
Ppshmp	Cpgotr	67	76	64	65	50	77	62	50	59
Ppsngl	Cuqtgg	67	70	66	68	76	74	84	76	82
Ppuaxf	Emilno	100	100	86	88	55	59	54	59	59
Ppuojc	Ttsatt	87	100	81	66	76	55	58	50	67
Ppzuzc	Yxiqop	100	100	90	100	100	50	100	50	66
Pqfizs	Rxeskq	71	70	83	65	81	98	71	74	78
Pqflnb	Mvmjtu	55	68	62	65	50	50	50	50	61
Pqkxrd	Jqykdh	96	91	94	94	100	100	100	69	95
Pqnwkl	Bsydxe	96	95	96	97	52	60	50	61	56
Pqotqr	Vchltv	94	50	76	58	56	55	55	54	56
Pqsraa	Cxtiez	100	78	100	85	76	89	88	79	88
Pqufio	Zpniem	51	86	92	73	84	58	53	52	47
Pqvfol	Gqoqvw	82	80	96	57	50	63	50	80	56
Pqxomz	Zriajx	80	81	90	90	95	87	100	56	85
Praiol	Bhkokk	72	71	72	83	67	98	82	89	67
Prbafo	Bsddak	91	69	74	65	61	55	64	58	70
Prezbf	Fjicmj	97	84	92	90	53	57	61	52	55
Prfzbb	Rjuoma	91	98	96	93	98	75	50	57	54
Prhzqp	Ngpdtw	83	100	50	100	86	78	69	72	89
Prjakb	Hqvvbf	89	81	56	98	60	78	92	57	64
Prkofz	Wsamzy	94	90	95	91	83	78	70	82	80
Prndmy	Gulpkh	54	61	72	76	62	63	64	63	64
Prnswf	Qgkdcq	76	94	94	81	97	98	96	95	96
Prrrqg	Yxjjvs	85	76	64	76	71	75	100	83	100
Prtjmg	Wbvblu	65	76	61	81	59	61	50	63	56
Prubnk	Lycsxo	84	50	81	89	100	79	100	87	91
Prvsww	Copoyi	88	100	100	100	69	80	86	64	67
Prwvja	Xonnzp	89	86	83	87	50	50	50	55	48
Przkmf	Oxlzue	68	63	57	65	51	53	68	74	59
Psbkrc	Lhjbcn	62	66	78	83	97	75	77	62	73
Pscxek	Umizul	93	50	50	70	54	51	52	50	53
Psghxp	Rmyqux	50	53	100	64	51	63	50	50	48
Psndzs	Bkzoiz	92	83	94	74	89	92	80	90	91
Psokha	Pcimcv	89	59	72	85	86	85	88	87	89
Pspqfp	Uuldyg	100	61	75	85	76	74	72	72	76
Pspttn	Djzayj	51	83	71	82	100	85	73	87	87
Psqgdw	Ewoqix	96	50	100	100	63	65	64	66	65
Psrroy	Nqvhaa	79	78	89	81	93	65	92	55	79
Pstktv	Uoicmz	100	97	73	50	75	76	63	72	74
Psttfb	Bdnlbd	100	78	72	79	77	61	51	50	61
Psuimx	Gmcfsl	97	98	50	56	89	100	99	85	97
Pswscr	Ebrmrx	71	100	72	100	50	50	72	50	60
Psylbs	Yueves	50	70	50	50	81	72	83	77	80
Psznyw	Urolyp	61	83	95	91	98	96	99	98	89
Pszshy	Vicckv	82	79	76	65	69	57	79	77	59
Ptabfl	Ohznmc	50	98	51	87	50	60	65	51	50
Ptamae	Taemxw	86	82	77	87	73	67	66	69	71
Ptelmv	Jimqhe	88	88	99	95	97	68	64	99	77
Ptgkvv	Gsvzsa	93	59	94	88	73	81	86	94	76
Ptgnmw	Qrxkan	93	84	80	78	74	74	81	84	71
Pthjra	Qgeepp	73	55	70	50	70	84	100	74	99
Pthklv	Qcsfwk	100	100	85	82	88	84	95	84	91
Ptijix	Jbwpmx	100	96	63	93	50	50	50	63	46
Ptkgyv	Vbmnlw	74	85	75	81	69	69	100	66	93
Ptonur	Vqsnwp	68	50	79	70	50	50	53	77	64
Ptovdx	Lrcytq	98	94	100	98	76	60	86	76	80
Ptqkcf	Tpqtya	66	50	78	81	79	72	71	73	75
Ptucfl	Vzulku	97	70	80	93	87	50	66	69	61
Ptufyx	Mvyzll	100	84	65	88	60	62	61	50	55
Ptujvp	Nznuxv	96	90	95	100	79	68	100	55	83
Ptxnrl	Tijpkl	78	100	73	89	100	100	67	100	77
Ptxwlr	Crjwvs	60	71	100	60	88	84	95	98	99
Ptxxdc	Hakplv	81	78	80	83	74	50	82	98	92
Ptzdzg	Tsfigw	74	81	80	72	63	63	65	69	61
Ptztaw	Ddfxsn	68	92	66	100	69	75	59	72	50
Pubupt	Crhmer	97	79	60	100	89	100	100	95	99
Pucojd	Ojyxpq	91	90	93	86	89	70	95	85	92
Pudhvk	Swozfo	78	65	69	84	100	73	65	50	95
Pugcof	Wjbhjq	97	83	77	100	66	64	70	69	67
Pugira	Yiauug	68	50	100	78	79	85	62	50	56
Pugpzr	Zcblcj	73	65	60	67	50	55	57	68	63
Pugqfr	Tccalg	50	100	76	74	86	67	65	53	62
Pugued	Kujmye	50	55	55	58	100	87	83	67	70
Puimwa	Kviywg	55	100	90	50	76	75	74	78	74
Punjmf	Okmtua	93	72	99	78	64	52	65	61	56
Punqvp	Lckbwa	82	80	87	83	50	63	62	56	61
Puoxya	Jensth	89	100	88	50	61	59	59	59	58
Pupnvi	Qxsusx	100	50	68	100	57	81	76	76	69
Purtqv	Oebcpz	84	78	79	76	55	67	50	50	58
Puzcxi	Xdlkzp	75	100	100	90	91	100	95	100	93
Pvbgnm	Lfpqvr	50	99	79	98	61	89	75	91	53
Pvbuku	Yefnnc	100	94	95	100	87	92	82	87	88
Pvdujw	Waknyf	50	70	96	100	75	89	90	78	87
Pvdxgy	Dqzbnc	100	100	86	100	50	100	98	89	96
Pvgzdu	Xfefqa	52	100	74	97	80	80	73	77	77
Pvhgdz	Hbvevr	100	94	100	100	50	66	50	61	50
Pvmwgt	Sgjtmw	90	82	79	91	64	58	59	61	59
Pvtoig	Cviegb	100	100	84	100	72	89	100	84	88
Pvwjuk	Ydalsd	64	94	79	89	100	100	100	83	64
Pvydcd	Ucxyue	100	100	92	100	66	69	80	74	84
Pvzcws	Zeeehu	100	100	100	100	50	63	53	74	61
Pvzmsy	Zjkbve	58	87	100	100	70	91	79	86	75
Pwahhd	Tuszoh	100	50	67	83	82	75	72	84	81
Pwaopk	Poaqnm	69	78	97	75	100	86	100	93	100
Pwcegg	Rtykgb	98	96	84	95	76	68	72	82	76
Pwebdq	Tszpkr	79	77	82	90	69	66	74	50	59
Pwfizw	Uzfuxg	50	85	62	67	76	77	77	80	77
Pwgatj	Ttjlyu	61	50	50	99	77	84	100	57	62
Pwggho	Yrtvsi	74	51	91	71	62	68	64	66	62
Pwjjxn	Ynvupw	63	72	50	100	50	50	71	58	45
Pwldia	Wyusst	96	99	80	65	52	51	71	86	88
Pwlgky	Bysfzh	87	80	99	99	100	78	100	100	95
Pwpcvn	Deapgb	66	92	91	74	66	50	90	50	69
Pwruou	Otrtxm	75	50	70	58	93	80	89	89	84
Pwsjkm	Oeyihs	75	100	100	94	76	90	100	99	71
Pwslai	Muauld	64	100	91	100	67	100	74	98	89
Pwtugp	Rldhzx	99	63	100	72	61	63	65	51	64
Pwwpzu	Koisms	84	70	76	88	95	50	67	53	77
Pwxhzs	Mwgfcj	100	56	100	87	84	82	73	84	91
Pwzjaa	Pibkmo	73	74	65	71	85	92	100	92	100
Pwzmjd	Subooi	90	84	97	86	92	92	92	94	92
Pxamig	Tgroaq	100	67	100	97	90	83	87	81	86
Pxbkqr	Rtfqkd	77	89	55	83	89	94	94	87	89
Pxbpmx	Lylihy	75	71	76	65	71	72	71	69	72
Pxdhgw	Nkeelu	72	72	60	83	60	91	53	100	87
Pxdozm	Piktpn	84	100	69	69	50	89	50	50	48
Pxfvpk	Jlxawu	84	80	75	83	100	83	100	97	78
Pxiabu	Zfuiyw	72	69	83	86	71	70	69	68	68
Pxjlqz	Ubrqsz	50	71	100	63	94	94	96	96	96
Pxqlqh	Rgsajn	91	53	50	50	50	62	60	54	53
Pxwaow	Yitrwe	64	86	64	85	68	72	59	76	75
Pxwife	Buotut	100	85	100	94	78	79	78	78	78
Pxwoue	Tqhgeg	90	68	70	50	52	52	51	50	54
Pydcxx	Nlpmqg	89	83	100	98	55	50	50	50	56
Pydfef	Uxodmc	75	62	70	61	66	72	66	64	69
Pyhopi	Dvrtog	86	85	90	93	88	83	97	95	89
Pyihsx	Bjquof	82	88	60	65	75	72	95	75	81
Pyivwr	Ckauay	82	90	90	86	52	100	80	91	87
Pyjkdv	Xdkxvf	76	50	67	50	55	50	50	50	50
Pyjzek	Ryqerv	80	50	100	50	72	67	89	88	75
Pykyft	Urhrgc	82	70	98	55	81	79	78	76	76
Pymiaf	Jveqbd	86	88	90	86	77	93	100	95	93
Pyonbo	Negesh	85	100	93	98	94	94	93	96	96
Pyrqgq	Hqvprc	73	60	50	63	87	50	76	55	71
Pyugms	Twwqoa	63	62	69	60	60	71	65	53	54
Pyveii	Gzzpny	100	84	100	50	50	80	50	100	63
Pzedac	Hlsihp	89	100	94	85	55	53	54	54	52
Pzeplx	Lspkyt	63	51	83	56	52	78	74	100	86
Pzfbyw	Astgyg	68	100	76	97	84	66	69	94	81
Pzgbkt	Lgvzbi	55	61	50	66	73	61	58	50	70
Pzjrpb	Awranx	100	80	86	100	50	68	50	51	45
Pzkytg	Tbokdr	80	100	84	87	50	68	73	64	64
Pzlapx	Nrcqyk	56	89	50	88	50	51	88	50	48
Pzmpgy	Goqzjq	88	78	100	64	100	87	99	100	96
Pzrqnj	Vawztv	75	97	97	81	92	100	96	98	99
Pztccx	Ztirqt	100	100	100	100	57	62	63	51	52
Pztmtd	Xssimd	85	100	100	81	88	88	97	100	93
Pzxkef	Sdaqst	74	58	64	59	85	60	98	85	82
Pzxooy	Shglsx	50	100	50	78	66	66	73	77	64
Pzylsb	Kryapp	91	59	83	91	50	50	67	65	51
Qaayye	Pvhyim	92	79	100	90	96	100	50	79	68
Qabtsq	Gugwwq	82	97	100	100	64	58	50	58	53
Qaczhw	Paehea	71	76	81	75	70	78	83	82	85
Qadsdb	Tcjpjw	83	60	50	59	68	66	65	68	60
Qafdxz	Csvsni	59	52	69	77	93	92	94	95	93
Qahixm	Yukbln	76	82	89	93	50	50	50	69	60
Qahryk	Prrsnf	100	86	50	73	67	81	81	67	71
Qaifnb	Sldptg	100	75	84	76	74	50	58	50	54
Qakogz	Ngjswg	82	88	78	76	90	74	79	65	71
Qakppo	Teujsq	100	100	54	72	50	72	50	81	62
Qalkke	Jqchkq	80	78	82	81	100	74	100	100	90
Qanfmp	Syaint	83	50	89	50	85	86	84	78	86
Qatway	Esigww	50	100	67	96	100	71	59	55	69
Qatxnw	Ljcsmg	62	61	57	63	73	69	80	75	74
Qauarl	Hzaqpm	70	75	92	63	69	75	77	75	74
Qauzzk	Bvbzuq	71	75	72	71	58	96	100	91	77
Qavkgn	Hcvdhk	77	59	100	50	71	54	76	50	65
Qaxycc	Nkrvnw	100	61	65	81	91	91	61	81	84
Qbcuic	Hngkpw	96	51	82	100	89	78	50	66	60
Qbfwxb	Aeqjlp	50	62	68	75	96	97	97	94	95
Qbgaxo	Dpdwjk	100	75	100	76	57	75	84	100	80
Qbgyox	Lguexi	71	64	80	87	50	60	60	58	55
Qbhije	Qwsdau	99	67	100	84	66	54	61	52	57
Qbilbz	Frctry	86	50	100	74	50	93	63	64	66
Qbimbo	Yhszvf	67	65	60	72	100	100	100	50	81
Qbixhf	Piqris	65	75	73	62	81	67	66	74	56
Qbjpum	Xupzzp	73	59	50	94	77	62	62	100	83
Qbjvif	Bdpzal	73	69	67	66	73	94	97	99	91
Qbkczu	Uutsgv	73	82	80	86	65	78	71	80	83
Qbkocy	Nguunw	100	84	69	61	100	92	50	88	82
Qbmtmv	Haywjz	63	50	75	50	72	53	88	60	57
Qbnahl	Gdqfkp	60	50	67	81	56	57	50	53	52
Qbofef	Hkktby	76	75	82	78	52	50	63	50	66
Qbqxrw	Nkpisn	76	82	78	78	50	50	50	50	70
Qbqyjg	Ifkecl	58	68	76	82	57	55	55	58	57
Qbrvkh	Lwztuk	85	80	84	87	54	59	53	57	56
Qbvopj	Kmfozr	78	86	77	74	100	75	100	96	95
Qbwomq	Ifrcyi	100	77	100	100	94	65	97	75	72
Qbzjwe	Gvonli	90	65	83	99	78	76	79	88	80
Qbzphl	Cmynkg	100	100	100	98	85	93	100	86	94
Qcajfm	Nzsnyg	84	84	84	88	50	72	56	66	66
Qcbezb	Ygjmwu	56	97	99	72	50	63	62	50	54
Qcbhzl	Lugugx	94	50	88	53	54	62	51	56	52
Qccegj	Qopsbz	84	71	69	84	63	64	61	61	62
Qcebcx	Hzexxm	82	80	100	61	94	65	63	85	58
Qcewrb	Wkjlpg	59	56	78	88	76	82	80	80	75
Qcgayl	Zeunfa	87	100	84	100	58	60	63	63	62
Qcgqvm	Aqqqdz	68	50	80	50	72	60	60	71	62
Qchbsc	Rgvexv	97	91	78	60	50	60	50	60	63
Qchfdj	Hueryc	87	100	82	55	97	93	97	97	95
Qclczq	Bfgvxa	90	93	99	98	93	64	76	99	82
Qcpaiz	Gtsxun	77	81	69	80	65	63	60	65	64
Qcqjpi	Paovhs	88	100	50	99	56	55	58	58	57
Qctxpr	Tgrcxo	86	82	81	81	50	78	73	65	64
Qcwkpp	Lewhiq	79	75	80	74	84	81	83	88	85
Qcwlkw	Uiiiqq	85	91	90	96	50	57	50	50	51
Qcytlq	Pibhzo	100	91	77	85	70	50	86	95	70
Qcztql	Tejwab	68	100	83	100	50	61	87	65	70
Qdbxky	Enamzw	82	87	100	94	63	50	57	53	56
Qdddbo	Iwqoic	62	88	95	100	71	74	76	74	74
Qdfaxp	Ayhcxa	90	75	93	50	62	61	87	61	81
Qdgirs	Qupnbg	87	100	100	50	82	61	71	90	76
Qdiixn	Ldvrhq	88	66	100	81	50	60	50	70	62
Qdizvk	Wbztiv	91	75	72	63	71	93	83	100	82
Qdjmdl	Vhsfgs	95	91	91	95	59	56	80	73	64
Qdlbcr	Armzil	73	73	73	64	71	67	70	67	66
Qdnnaa	Uccerm	85	83	83	84	86	100	73	100	94
Qdnpeo	Roioan	66	74	78	87	62	75	71	57	57
Qdqcjp	Vqzwee	68	50	83	100	79	73	70	83	85
Qdrjkd	Xvanme	81	52	84	99	90	75	72	85	81
Qdrptn	Dtoyii	74	62	71	64	81	95	100	87	100
Qducpr	Aquiuh	89	99	100	100	92	78	100	75	100
Qdwvwt	Ztujsw	68	100	100	76	57	69	50	55	60
Qdyhpp	Wspbou	74	87	81	77	52	100	98	69	56
Qdzptc	Pwhwam	100	52	89	50	50	58	50	60	56
Qdzuti	Podqdb	95	76	80	79	65	70	90	73	83
Qeaeqe	Sfewnj	100	100	83	85	100	82	91	95	91
Qeahml	Ugnayc	80	75	68	94	50	82	75	62	75
Qeanxg	Ygtcbg	100	100	50	92	63	50	58	51	52
Qecoan	Bbszbq	73	69	66	79	66	71	52	60	62
Qefanj	Nadlde	81	81	71	84	70	67	71	71	70
Qefpus	Utfzzj	72	75	78	73	67	61	69	66	67
Qejjug	Dpqktr	100	100	71	99	59	57	100	72	69
Qejnwc	Melgpq	62	67	93	73	62	50	69	70	53
Qepubf	Afrudp	78	84	90	98	99	85	90	85	94
Qetbdq	Vykdnu	76	92	69	90	76	87	57	67	75
Qeugdb	Jvfgor	97	94	93	93	50	50	52	50	50
Qexoqu	Jbvcbr	62	73	51	76	91	66	79	78	85
Qfabtk	Pbpxsp	60	67	69	97	74	75	76	73	71
Qfieqj	Dxzeeg	100	63	91	95	93	73	100	93	97
Qfjkze	Skepqx	58	69	88	86	83	80	78	77	78
Qfjwsn	Hjwsvp	53	75	60	57	71	100	87	80	85
Qfkpuo	Iwrxje	57	50	61	50	64	88	66	82	64
Qfrkhk	Pzjimw	63	60	61	67	50	50	74	56	83
Qfsgin	Rnqchh	100	100	70	100	92	50	93	97	73
Qftlco	Kidvws	71	100	98	100	56	58	66	71	67
Qfvnhp	Hgivam	60	63	74	78	94	92	93	92	91
Qfyoib	Pmkiwl	100	100	88	94	53	88	50	70	70
